ts_ns,ax,ay,az,gesture,trial_id
347253129000,-0.3519,0.4525,9.5217,rest,1
347273215000,-0.3783,0.4549,9.5529,rest,1
347293208000,-0.3519,0.5602,9.5074,rest,1
347313233000,-0.3304,0.5387,9.6271,rest,1
347333112000,-0.328,0.5291,9.6199,rest,1
347353136000,-0.419,0.4788,9.6486,rest,1
347373226000,-0.4501,0.5387,9.6702,rest,1
347393113000,-0.3903,0.5195,9.6391,rest,1
347413112000,-0.3112,0.5171,9.6582,rest,1
347433215000,-0.2442,0.5076,9.6486,rest,1
380433295000,0.1484,-0.0455,9.5361,rest,2
380453123000,0.0862,0.0311,9.5744,rest,2
380473215000,0.0024,-0.0359,9.7468,rest,2
380493126000,0.0048,-0.0431,9.7444,rest,2
380513177000,-0.012,-0.0048,9.6103,rest,2
380533193000,0.1125,-0.0407,9.651,rest,2
380553113000,0.1293,-0.0622,9.5864,rest,2
380573221000,0.0144,-0.0503,9.7372,rest,2
380593215000,0.0144,-0.012,9.6822,rest,2
380613209000,0.0287,0.0431,9.6438,rest,2
380633179000,0.0838,-0.0144,9.56,rest,2
380653228000,0.1413,-0.0168,9.6678,rest,2
380673136000,0.0431,-0.0934,9.6582,rest,2
380693139000,-0.0527,-0.0862,9.6989,rest,2
380713177000,0.0455,0.0072,9.7229,rest,2
380733156000,0.0599,-0.0311,9.6726,rest,2
380753215000,0.1197,-0.0335,9.6391,rest,2
380773114000,0.067,-0.0622,9.6127,rest,2
380793154000,0.1197,-0.0215,9.651,rest,2
380813109000,0.0742,-0.0838,9.6917,rest,2
380833215000,0.0958,-0.0263,9.6007,rest,2
380853228000,0.158,-0.0335,9.6798,rest,2
380873115000,0.1341,-0.0072,9.6223,rest,2
380893148000,0.1341,-0.0024,9.6582,rest,2
380913179000,0.1317,-0.0335,9.6654,rest,2
380933233000,0.0886,-0.0622,9.675,rest,2
380953201000,0.1389,-0.0383,9.5768,rest,2
380973108000,0.1652,-0.0168,9.7157,rest,2
380993136000,0.182,0.0,9.6079,rest,2
381013155000,0.1844,-0.0215,9.5864,rest,2
381033279000,0.2035,0.0144,9.6295,rest,2
381053171000,0.1245,-0.0575,9.6845,rest,2
381073192000,0.1197,-0.0599,9.6534,rest,2
381093196000,0.079,-0.0215,9.6989,rest,2
381113233000,0.0646,0.0096,9.7157,rest,2
381133148000,0.0934,-0.0718,9.6223,rest,2
381153177000,0.1317,-0.0359,9.6391,rest,2
381173209000,0.17,-0.0527,9.5864,rest,2
381193198000,0.0982,-0.1149,9.6367,rest,2
381213148000,0.1341,0.0,9.7396,rest,2
381233263000,0.1269,0.1269,9.7444,rest,2
381253170000,0.1652,-0.0215,9.6462,rest,2
381273233000,0.079,-0.1532,9.6702,rest,2
381293131000,0.0718,-0.067,9.7372,rest,2
381313154000,0.1269,0.0766,9.7516,rest,2
381333193000,0.1341,-0.0359,9.6534,rest,2
381353152000,0.1796,-0.079,9.5481,rest,2
381373131000,0.2035,0.0048,9.56,rest,2
381393215000,0.2059,-0.0192,9.651,rest,2
381413213000,0.2155,-0.0431,9.7276,rest,2
381433106000,0.2059,-0.0192,9.6295,rest,2
381453228000,0.2945,-0.0527,9.6654,rest,2
396613220000,-0.5124,0.012,9.6127,rest,3
396633187000,-0.5243,0.0048,9.6271,rest,3
396653115000,-0.4788,0.012,9.6103,rest,3
396673149000,-0.4884,-0.0096,9.6391,rest,3
396693115000,-0.4764,-0.0024,9.6151,rest,3
396713141000,-0.4956,0.0096,9.6295,rest,3
396733233000,-0.4788,-0.0048,9.5481,rest,3
396753110000,-0.51,0.0072,9.6271,rest,3
396773115000,-0.498,-0.0192,9.6151,rest,3
396793132000,-0.4932,-0.0144,9.5936,rest,3
396813115000,-0.5219,0.0287,9.6414,rest,3
396833194000,-0.486,-0.0239,9.6462,rest,3
396853233000,-0.4693,-0.012,9.6223,rest,3
396873115000,-0.5195,-0.0287,9.584,rest,3
396893177000,-0.4764,-0.0383,9.5648,rest,3
396913180000,-0.486,-0.0168,9.6055,rest,3
396933163000,-0.5315,0.0168,9.663,rest,3
396953194000,-0.5052,0.0096,9.6438,rest,3
396973177000,-0.4932,0.0144,9.6199,rest,3
396993211000,-0.5052,0.0359,9.6031,rest,3
397013233000,-0.4788,0.0096,9.56,rest,3
397033136000,-0.4693,0.0048,9.6271,rest,3
397053110000,-0.4932,-0.0311,9.6103,rest,3
397073136000,-0.4956,-0.012,9.6438,rest,3
397093132000,-0.4956,0.0048,9.6271,rest,3
397113152000,-0.5219,-0.0215,9.6798,rest,3
397133172000,-0.5076,-0.0431,9.6223,rest,3
397153215000,-0.51,0.012,9.5888,rest,3
397173197000,-0.5004,0.0239,9.6223,rest,3
397193130000,-0.5052,0.0239,9.56,rest,3
397213187000,-0.4932,-0.0215,9.6247,rest,3
397233136000,-0.4884,0.0,9.596,rest,3
397253189000,-0.5076,-0.0024,9.5433,rest,3
397273216000,-0.4884,0.0192,9.5816,rest,3
397293110000,-0.498,0.0072,9.6199,rest,3
397313136000,-0.5028,0.0,9.6031,rest,3
397333175000,-0.498,-0.0096,9.6055,rest,3
397353199000,-0.5387,-0.0192,9.6271,rest,3
397373210000,-0.5052,-0.0239,9.5553,rest,3
397393115000,-0.5195,0.0263,9.6367,rest,3
397413194000,-0.5291,0.0168,9.6726,rest,3
397433192000,-0.4956,0.0048,9.5696,rest,3
397453210000,-0.5028,-0.0144,9.6558,rest,3
397473233000,-0.5339,0.0096,9.596,rest,3
397493229000,-0.4669,-0.0144,9.6726,rest,3
397513115000,-0.4956,-0.0239,9.6175,rest,3
397533149000,-0.4836,-0.067,9.6438,rest,3
397553213000,-0.5076,0.0239,9.56,rest,3
397573194000,-0.5435,-0.0048,9.6199,rest,3
397593222000,-0.5028,-0.0024,9.6367,rest,3
397613222000,-0.5028,-0.0263,9.6175,rest,3
406653727000,-0.1077,-0.4812,9.6893,rest,4
406673175000,-0.0742,-0.4812,9.6175,rest,4
406693116000,-0.1724,-0.3735,9.6295,rest,4
406713170000,-0.1724,-0.2969,9.675,rest,4
406733198000,-0.3496,-0.4118,9.7252,rest,4
406753219000,-0.3639,-0.6009,9.6941,rest,4
406773233000,-0.3232,-0.6345,9.6031,rest,4
406793145000,-0.3855,-0.6033,9.4667,rest,4
406813154000,-0.565,-0.5124,9.5313,rest,4
406833170000,-0.5914,-0.3879,9.4954,rest,4
406853215000,-0.3304,-0.3376,9.7013,rest,4
406873219000,-0.0934,-0.2394,9.7492,rest,4
406893159000,-0.0407,-0.2969,9.6822,rest,4
406913173000,-0.1149,-0.3567,9.56,rest,4
406933215000,-0.0742,-0.4214,9.5529,rest,4
406953193000,-0.0982,-0.4477,9.6103,rest,4
406973200000,-0.103,-0.4405,9.6558,rest,4
406993226000,-0.1484,-0.4094,9.6031,rest,4
407013215000,-0.3903,-0.3998,9.7037,rest,4
407033209000,-0.5291,-0.4286,9.6438,rest,4
407053213000,-0.3831,-0.3974,9.7037,rest,4
407073153000,-0.1891,-0.4022,9.5193,rest,4
407093126000,-0.182,-0.4022,9.5026,rest,4
407113232000,-0.2035,-0.3903,9.5936,rest,4
407133209000,-0.2394,-0.4549,9.6798,rest,4
407153223000,-0.2059,-0.4357,9.7061,rest,4
407173139000,-0.2586,-0.4334,9.6175,rest,4
407193197000,-0.3472,-0.4597,9.7013,rest,4
407213207000,-0.3352,-0.4477,9.5289,rest,4
407233232000,-0.3328,-0.4429,9.596,rest,4
407253224000,-0.3783,-0.4166,9.6127,rest,4
407273153000,-0.2801,-0.3998,9.6582,rest,4
407293233000,-0.2418,-0.4118,9.6582,rest,4
407313135000,-0.2298,-0.4118,9.6486,rest,4
407333131000,-0.1939,-0.3615,9.7276,rest,4
407353170000,-0.2658,-0.4286,9.73,rest,4
407373160000,-0.17,-0.486,9.6462,rest,4
407393197000,-0.2586,-0.5267,9.6678,rest,4
407413234000,-0.3639,-0.419,9.5696,rest,4
407433114000,-0.5004,-0.419,9.6199,rest,4
407453298000,-0.431,-0.431,9.6103,rest,4
407473232000,-0.3496,-0.3998,9.5768,rest,4
407493113000,-0.3352,-0.4142,9.5672,rest,4
407513135000,-0.3184,-0.4334,9.584,rest,4
407533131000,-0.3783,-0.3998,9.6007,rest,4
407553176000,-0.3591,-0.4453,9.6893,rest,4
407573156000,-0.1149,-0.3926,9.6702,rest,4
407593214000,-0.2801,-0.3903,9.6606,rest,4
407613109000,-0.1987,-0.3376,9.6031,rest,4
407633135000,-0.3998,-0.419,9.6678,rest,4
407653115000,-0.3352,-0.4453,9.6414,rest,4
411773296000,-0.3448,-0.5171,9.5744,rest,5
411793148000,-0.3926,-0.4501,9.5337,rest,5
411813114000,-0.4238,-0.3974,9.481,rest,5
411833148000,-0.4597,-0.4381,9.6678,rest,5
411853135000,-0.3974,-0.4597,9.663,rest,5
411873171000,-0.3759,-0.4381,9.6367,rest,5
411893214000,-0.4645,-0.431,9.6127,rest,5
411913148000,-0.3831,-0.3639,9.6845,rest,5
411933198000,-0.3831,-0.4046,9.5648,rest,5
411953139000,-0.3136,-0.431,9.6007,rest,5
411973135000,-0.3352,-0.3974,9.5002,rest,5
411993209000,-0.4166,-0.407,9.5864,rest,5
412013135000,-0.3974,-0.4214,9.6558,rest,5
412033181000,-0.3328,-0.4597,9.6845,rest,5
412053113000,-0.328,-0.4525,9.6367,rest,5
412073144000,-0.4022,-0.4405,9.5672,rest,5
412093228000,-0.4405,-0.4118,9.6103,rest,5
412113135000,-0.4669,-0.4118,9.6007,rest,5
412133233000,-0.4214,-0.4477,9.6247,rest,5
412153135000,-0.3974,-0.4286,9.6007,rest,5
412173194000,-0.3352,-0.4046,9.5648,rest,5
412193176000,-0.3591,-0.4741,9.6247,rest,5
412213152000,-0.3807,-0.4597,9.6438,rest,5
412233176000,-0.4118,-0.4046,9.5768,rest,5
412253131000,-0.4286,-0.4094,9.6127,rest,5
412273152000,-0.5028,-0.4645,9.7037,rest,5
412293213000,-0.4932,-0.3831,9.5481,rest,5
412313214000,-0.3615,-0.4286,9.5816,rest,5
412333209000,-0.3687,-0.4094,9.6223,rest,5
412353232000,-0.2921,-0.4142,9.584,rest,5
412373182000,-0.2753,-0.4142,9.6367,rest,5
412393118000,-0.4046,-0.5267,9.73,rest,5
412413213000,-0.2921,-0.4693,9.6343,rest,5
412433114000,-0.316,-0.4357,9.6103,rest,5
412453207000,-0.5578,-0.4836,9.5289,rest,5
412473239000,-0.5076,-0.498,9.5696,rest,5
412493109000,-0.4166,-0.4525,9.6438,rest,5
412513135000,-0.4022,-0.4621,9.6989,rest,5
412533191000,-0.4046,-0.4118,9.663,rest,5
412553214000,-0.419,-0.3543,9.6103,rest,5
412573288000,-0.3591,-0.395,9.6199,rest,5
412593214000,-0.3328,-0.3974,9.5864,rest,5
412613131000,-0.3136,-0.4525,9.6845,rest,5
412633153000,-0.316,-0.4214,9.6702,rest,5
412653148000,-0.4597,-0.4118,9.6438,rest,5
412673176000,-0.4669,-0.4094,9.6343,rest,5
412693122000,-0.419,-0.4166,9.6391,rest,5
412713178000,-0.4262,-0.4142,9.5792,rest,5
412733228000,-0.4094,-0.407,9.584,rest,5
412753118000,-0.3519,-0.5076,9.5577,rest,5
412773249000,-0.3519,-0.4764,9.6462,rest,5
416893160000,-0.3759,-0.5052,9.6774,rest,6
416913198000,-0.316,-0.5483,9.6534,rest,6
416933145000,-0.3615,-0.4908,9.6367,rest,6
416953226000,-0.2969,-0.3879,9.5122,rest,6
416973115000,-0.3376,-0.3472,9.596,rest,6
416993147000,-0.4645,-0.4405,9.7324,rest,6
417013198000,-0.4094,-0.4741,9.7348,rest,6
417033178000,-0.3208,-0.4788,9.6367,rest,6
417053209000,-0.3112,-0.4956,9.5505,rest,6
417073232000,-0.2969,-0.5435,9.6127,rest,6
417093179000,-0.4764,-0.5411,9.5433,rest,6
417113114000,-0.644,-0.4549,9.5409,rest,6
417133224000,-0.5435,-0.3831,9.5457,rest,6
417153114000,-0.4836,-0.4453,9.7564,rest,6
417173114000,-0.4094,-0.5698,9.6606,rest,6
417193135000,-0.2729,-0.5602,9.6319,rest,6
417213131000,-0.2969,-0.4214,9.5744,rest,6
417233135000,-0.3519,-0.3663,9.6343,rest,6
417253186000,-0.2993,-0.3879,9.6558,rest,6
417273211000,-0.1484,-0.4357,9.663,rest,6
417293148000,-0.1867,-0.4717,9.651,rest,6
417313223000,-0.3855,-0.4453,9.5481,rest,6
417333131000,-0.589,-0.4477,9.5744,rest,6
417353176000,-0.589,-0.4621,9.5577,rest,6
417373109000,-0.4525,-0.4381,9.5289,rest,6
417393205000,-0.5124,-0.3519,9.5457,rest,6
417413186000,-0.5124,-0.3328,9.6031,rest,6
417433197000,-0.4812,-0.3663,9.6702,rest,6
417453152000,-0.2658,-0.4453,9.6295,rest,6
417473197000,-0.2131,-0.4429,9.6391,rest,6
417493171000,-0.2394,-0.4645,9.6367,rest,6
417513223000,-0.3783,-0.5387,9.5241,rest,6
417533196000,-0.6416,-0.5171,9.5217,rest,6
417553229000,-0.7254,-0.4645,9.6414,rest,6
417573131000,-0.6991,-0.3855,9.5864,rest,6
417593167000,-0.6033,-0.3974,9.5888,rest,6
417613228000,-0.6177,-0.4286,9.6367,rest,6
417633135000,-0.5148,-0.4549,9.5936,rest,6
417653209000,-0.3352,-0.3687,9.6391,rest,6
417673232000,-0.2993,-0.3328,9.6582,rest,6
417693204000,-0.2418,-0.3807,9.7396,rest,6
417713114000,-0.1628,-0.4956,9.6965,rest,6
417733109000,-0.1844,-0.486,9.7181,rest,6
417753135000,-0.3136,-0.4573,9.6247,rest,6
417773228000,-0.589,-0.4118,9.5984,rest,6
417793118000,-0.8428,-0.4118,9.6654,rest,6
417813109000,-0.7614,-0.431,9.6055,rest,6
417833153000,-0.5507,-0.4573,9.5624,rest,6
417853228000,-0.419,-0.4214,9.5098,rest,6
417873176000,-0.4405,-0.4429,9.6391,rest,6
417893258000,-0.4836,-0.4788,9.6367,rest,6
443933241000,-0.1173,0.8428,9.6582,rest,7
443953230000,-0.1341,0.838,9.6438,rest,7
443973114000,-0.2155,0.8356,9.6558,rest,7
443993109000,-0.1796,0.814,9.6702,rest,7
444013152000,-0.2035,0.7518,9.6247,rest,7
444033184000,-0.0982,0.723,9.7252,rest,7
444053210000,-0.0958,0.6632,9.6367,rest,7
444073224000,-0.0838,0.7326,9.6414,rest,7
444093222000,-0.0287,0.8164,9.6175,rest,7
444113122000,-0.0168,0.8739,9.6247,rest,7
444133194000,0.0383,0.9194,9.6414,rest,7
444153233000,0.0551,0.8811,9.5768,rest,7
444173162000,0.067,0.7685,9.5672,rest,7
444193230000,0.0934,0.7302,9.4667,rest,7
444213110000,0.0886,0.7614,9.5864,rest,7
444233201000,0.0144,0.7278,9.7468,rest,7
444253210000,-0.0742,0.68,9.7061,rest,7
444273199000,0.0383,0.6249,9.651,rest,7
444293235000,0.1173,0.5962,9.5672,rest,7
444313199000,0.2801,0.4956,9.7899,rest,7
444333191000,0.1796,0.6369,9.912,rest,7
444353214000,0.0575,0.7805,9.9072,rest,7
444373132000,0.0072,0.8164,9.7324,rest,7
444393136000,0.0311,0.7135,9.5098,rest,7
444413132000,0.1676,0.5339,9.3326,rest,7
444433114000,0.1939,0.395,9.3111,rest,7
444453220000,0.1915,0.407,9.2632,rest,7
444473114000,0.3256,0.3519,9.3972,rest,7
444493191000,0.2729,0.34,9.5624,rest,7
444513144000,0.1389,0.5028,9.584,rest,7
444533191000,0.091,0.5602,9.6869,rest,7
444553136000,0.0575,0.5459,9.6917,rest,7
444573172000,0.079,0.5028,9.7085,rest,7
444593179000,0.0024,0.4214,9.6055,rest,7
444613132000,0.0359,0.4166,9.6055,rest,7
444633162000,0.1604,0.4357,9.5146,rest,7
444653131000,0.1149,0.4405,9.5505,rest,7
444673232000,0.0263,0.4717,9.6798,rest,7
444693141000,0.0479,0.4477,9.7731,rest,7
444713177000,0.0814,0.407,9.7899,rest,7
444733127000,0.1053,0.3328,9.6558,rest,7
444753197000,-0.0096,0.249,9.4236,rest,7
444773149000,0.0239,0.2322,9.6223,rest,7
444793179000,-0.0215,0.2993,9.6223,rest,7
444813210000,-0.0599,0.3759,9.6726,rest,7
444833233000,0.0096,0.4166,9.6965,rest,7
444853115000,0.1221,0.4094,9.7492,rest,7
444873214000,-0.0431,0.4094,9.663,rest,7
444893229000,-0.3304,0.3759,9.6295,rest,7
444913135000,-0.316,0.3855,9.6678,rest,7
444933139000,-0.2346,0.3855,9.663,rest,7
448633236000,-0.0862,0.0694,9.5672,rest,8
448653123000,-0.0814,0.2059,9.663,rest,8
448673175000,-0.0718,0.2562,9.7229,rest,8
448693209000,-0.0144,0.2538,9.7396,rest,8
448713116000,0.0048,0.2586,9.6582,rest,8
448733139000,0.0,0.1867,9.5433,rest,8
448753157000,-0.1389,0.1772,9.4882,rest,8
448773172000,-0.1269,0.2251,9.5122,rest,8
448793177000,-0.0599,0.2921,9.7037,rest,8
448813209000,-0.0742,0.2873,9.7133,rest,8
448833178000,-0.0742,0.2969,9.6031,rest,8
448853228000,-0.103,0.2011,9.7133,rest,8
448873224000,-0.0527,0.1269,9.5768,rest,8
448893131000,-0.0431,0.1628,9.5122,rest,8
448913159000,-0.0599,0.261,9.5672,rest,8
448933109000,-0.0455,0.2849,9.651,rest,8
448953116000,-0.0838,0.2586,9.675,rest,8
448973228000,-0.0934,0.2203,9.6127,rest,8
448993217000,-0.1365,0.1676,9.6079,rest,8
449013108000,-0.2274,0.1963,9.5984,rest,8
449033206000,-0.1796,0.2131,9.5672,rest,8
449053172000,-0.1532,0.2251,9.5672,rest,8
449073177000,-0.1101,0.2753,9.7468,rest,8
449093208000,-0.17,0.2753,9.6822,rest,8
449113239000,-0.2059,0.2777,9.7133,rest,8
449133124000,-0.1389,0.2298,9.6486,rest,8
449153198000,-0.103,0.2083,9.5744,rest,8
449173151000,-0.1844,0.2298,9.7085,rest,8
449193106000,-0.1269,0.1628,9.754,rest,8
449213129000,0.0694,0.1987,9.8354,rest,8
449233170000,0.1317,0.2634,9.7612,rest,8
449253108000,0.091,0.3472,9.5648,rest,8
449273202000,-0.0503,0.2514,9.5888,rest,8
449293228000,-0.0503,0.0359,9.5409,rest,8
449313146000,0.0192,-0.0048,9.4978,rest,8
449333171000,0.0527,0.0407,9.4595,rest,8
449353217000,0.0838,0.1413,9.5912,rest,8
449373131000,0.0431,0.3089,9.6414,rest,8
449393200000,0.1006,0.2418,9.7181,rest,8
449413208000,0.0144,0.2298,9.7276,rest,8
449433281000,0.0096,0.2251,9.6941,rest,8
449453213000,-0.0455,0.2298,9.5984,rest,8
449473138000,-0.0982,0.2562,9.572,rest,8
449493179000,0.0239,0.2322,9.6941,rest,8
449513178000,0.0359,0.2131,9.7085,rest,8
449533209000,0.0287,0.2131,9.8617,rest,8
449553181000,0.0527,0.2442,9.8234,rest,8
449573228000,0.067,0.2729,9.7252,rest,8
449593217000,0.1269,0.1556,9.505,rest,8
449613108000,0.237,-0.0431,9.4332,rest,8
449633217000,0.2562,-0.0048,9.4092,rest,8
452333249000,-0.0718,0.407,9.7324,rest,9
452353173000,-0.1221,0.3926,9.5912,rest,9
452373225000,-0.0982,0.3136,9.5864,rest,9
452393109000,-0.0503,0.2514,9.5912,rest,9
452413215000,-0.0814,0.3687,9.596,rest,9
452433209000,-0.0407,0.3519,9.7372,rest,9
452453215000,-0.1077,0.3974,9.7205,rest,9
452473108000,-0.1556,0.3208,9.6367,rest,9
452493135000,-0.1245,0.2011,9.572,rest,9
452513229000,-0.1532,0.1724,9.6247,rest,9
452533114000,-0.1053,0.2346,9.7085,rest,9
452553208000,-0.0742,0.2969,9.675,rest,9
452573177000,-0.0287,0.3352,9.5984,rest,9
452593109000,0.0263,0.316,9.5409,rest,9
452613212000,0.0,0.2921,9.4834,rest,9
452633195000,0.0048,0.3496,9.5457,rest,9
452653154000,-0.0575,0.4477,9.6869,rest,9
452673131000,-0.146,0.4262,9.7252,rest,9
452693232000,-0.0838,0.2921,9.6941,rest,9
452713140000,-0.0144,0.1796,9.5744,rest,9
452733215000,-0.0335,0.146,9.5984,rest,9
452753114000,-0.1987,0.2729,9.5744,rest,9
452773178000,-0.1772,0.2849,9.6199,rest,9
452793190000,-0.079,0.3304,9.6893,rest,9
452813136000,-0.0311,0.3687,9.675,rest,9
452833171000,-0.0551,0.4286,9.6175,rest,9
452853115000,-0.0479,0.3041,9.5696,rest,9
452873148000,-0.0311,0.2729,9.6247,rest,9
452893212000,-0.0862,0.3304,9.6798,rest,9
452913171000,-0.0694,0.3041,9.809,rest,9
452933177000,-0.17,0.3879,9.7683,rest,9
452953170000,-0.0982,0.2634,9.6247,rest,9
452973201000,-0.1844,0.1772,9.5409,rest,9
452993190000,-0.158,0.158,9.6606,rest,9
453013200000,-0.1006,0.1556,9.5648,rest,9
453033155000,-0.0551,0.1987,9.5984,rest,9
453053194000,-0.0886,0.3328,9.5816,rest,9
453073201000,-0.1939,0.3974,9.6965,rest,9
453093170000,-0.1987,0.3591,9.6941,rest,9
453113197000,-0.0599,0.3136,9.6678,rest,9
453133131000,-0.0287,0.2969,9.6391,rest,9
453153115000,-0.0862,0.2514,9.5672,rest,9
453173114000,-0.0742,0.2322,9.5241,rest,9
453193136000,-0.0168,0.2059,9.5936,rest,9
453213224000,-0.1077,0.2849,9.6438,rest,9
453233191000,-0.1293,0.2322,9.7229,rest,9
453253226000,-0.1796,0.2251,9.6893,rest,9
453273135000,-0.1556,0.316,9.6247,rest,9
453293108000,-0.1269,0.2562,9.6079,rest,9
453313153000,-0.0718,0.3041,9.6175,rest,9
453333125000,-0.0024,0.2442,9.5696,rest,9
476693257000,-0.8643,-0.5148,9.5912,rest,10
476713209000,-0.893,-0.4693,9.5289,rest,10
476733230000,-0.9026,-0.4405,9.6438,rest,10
476753171000,-0.9074,-0.4549,9.6486,rest,10
476773115000,-0.9026,-0.4357,9.5457,rest,10
476793228000,-0.9074,-0.486,9.5624,rest,10
476813233000,-0.9888,-0.5459,9.6103,rest,10
476833171000,-0.9553,-0.5291,9.5768,rest,10
476853177000,-1.0319,-0.51,9.5217,rest,10
476873131000,-0.929,-0.419,9.4763,rest,10
476893163000,-0.9266,-0.5267,9.5577,rest,10
476913109000,-0.9792,-0.51,9.5864,rest,10
476933184000,-0.8859,-0.4693,9.6391,rest,10
476953196000,-0.8284,-0.4573,9.5529,rest,10
476973233000,-0.7829,-0.4549,9.5744,rest,10
476993199000,-0.7709,-0.5195,9.6941,rest,10
477013177000,-0.929,-0.5171,9.5888,rest,10
477033223000,-0.9457,-0.4908,9.6247,rest,10
477053149000,-0.8691,-0.4884,9.6031,rest,10
477073190000,-0.8571,-0.4788,9.5672,rest,10
477093149000,-0.9242,-0.4717,9.4188,rest,10
477113232000,-0.905,-0.5243,9.5792,rest,10
477133110000,-0.8715,-0.4812,9.6103,rest,10
477153135000,-0.8092,-0.4693,9.493,rest,10
477173172000,-0.9337,-0.4836,9.651,rest,10
477193105000,-0.9098,-0.4429,9.584,rest,10
477213172000,-0.9409,-0.4118,9.493,rest,10
477233153000,-0.9242,-0.3256,9.4739,rest,10
477253172000,-0.8739,-0.4477,9.6558,rest,10
477273135000,-0.7063,-0.5483,9.7564,rest,10
477293166000,-0.8452,-0.5866,9.5864,rest,10
477313176000,-0.9936,-0.5818,9.505,rest,10
477333215000,-0.8739,-0.577,9.5193,rest,10
477353173000,-0.8021,-0.4046,9.4044,rest,10
477373194000,-0.8068,-0.4046,9.481,rest,10
477393161000,-0.8164,-0.3711,9.6462,rest,10
477413132000,-0.8164,-0.3639,9.6486,rest,10
477433114000,-0.8739,-0.3903,9.5888,rest,10
477453110000,-0.8404,-0.3998,9.5816,rest,10
477473135000,-0.7781,-0.3639,9.6079,rest,10
477493232000,-0.8356,-0.4286,9.5098,rest,10
477513176000,-0.8691,-0.4884,9.505,rest,10
477533149000,-0.8619,-0.5148,9.5337,rest,10
477553114000,-0.7638,-0.51,9.5912,rest,10
477573149000,-0.7733,-0.4286,9.6007,rest,10
477593176000,-0.8045,-0.3759,9.6702,rest,10
477613127000,-0.7135,-0.3711,9.7013,rest,10
477633200000,-0.7326,-0.4046,9.6055,rest,10
477653132000,-0.7494,-0.3998,9.5624,rest,10
477673218000,-0.8595,-0.4334,9.4954,rest,10
477693225000,-0.8212,-0.4429,9.4858,rest,10
482233233000,-0.8691,-0.4788,9.5289,rest,11
482253229000,-0.7518,-0.5195,9.6055,rest,11
482273114000,-0.6464,-0.6057,9.6199,rest,11
482293112000,-0.6345,-0.5818,9.5888,rest,11
482313135000,-0.7566,-0.498,9.4164,rest,11
482333208000,-0.8332,-0.4956,9.4547,rest,11
482353183000,-0.8116,-0.6057,9.505,rest,11
482373190000,-0.7302,-0.6201,9.6031,rest,11
482393152000,-0.6991,-0.7063,9.7923,rest,11
482413195000,-0.7302,-0.5818,9.7372,rest,11
482433114000,-0.6776,-0.3711,9.6247,rest,11
482453145000,-0.7542,-0.3831,9.596,rest,11
482473232000,-0.6009,-0.4094,9.5313,rest,11
482493208000,-0.4573,-0.4717,9.5026,rest,11
482513135000,-0.644,-0.5052,9.5146,rest,11
482533190000,-0.8428,-0.6105,9.7612,rest,11
482553135000,-0.8308,-0.7254,9.7252,rest,11
482573226000,-0.8643,-0.6177,9.5672,rest,11
482593225000,-0.9337,-0.5267,9.4068,rest,11
482613147000,-0.9529,-0.5028,9.4068,rest,11
482633157000,-1.0175,-0.5291,9.4068,rest,11
482653129000,-0.8428,-0.589,9.6127,rest,11
482673114000,-0.6536,-0.486,9.6558,rest,11
482693124000,-0.7709,-0.4549,9.5936,rest,11
482713144000,-1.0127,-0.3807,9.7516,rest,11
482733212000,-0.929,-0.6464,10.1155,rest,11
482753214000,-0.5746,-0.7781,10.1035,rest,11
482773208000,-0.4932,-0.6776,9.6534,rest,11
482793198000,-0.814,-0.431,9.2751,rest,11
482813129000,-1.0343,-0.4405,9.0956,rest,11
482833232000,-0.747,-0.5339,9.1171,rest,11
482853212000,-0.5171,-0.6776,9.2129,rest,11
482873114000,-0.6656,-0.6105,9.3206,rest,11
482893108000,-0.8643,-0.5315,9.5289,rest,11
482913114000,-1.0056,-0.5028,9.7588,rest,11
482933129000,-0.8787,-0.6225,9.9335,rest,11
482953152000,-0.7254,-0.6512,9.924,rest,11
482973226000,-0.9744,-0.5531,9.8186,rest,11
482993198000,-1.075,-0.4645,9.6965,rest,11
483013170000,-0.9625,-0.4932,9.4355,rest,11
483033143000,-0.8068,-0.4717,9.3518,rest,11
483053208000,-0.7781,-0.4286,9.2105,rest,11
483073214000,-0.9385,-0.4788,9.3278,rest,11
483093170000,-0.8045,-0.4956,9.4691,rest,11
483113238000,-0.7063,-0.565,9.7779,rest,11
483133172000,-0.6871,-0.6369,9.754,rest,11
483153218000,-0.7733,-0.6081,9.7779,rest,11
483173108000,-0.9433,-0.6249,9.7516,rest,11
483193190000,-0.9697,-0.5986,9.6414,rest,11
483213129000,-0.8763,-0.6943,9.5912,rest,11
483233229000,-0.8308,-0.5818,9.4236,rest,11
486533180000,-0.8236,-0.5507,9.6558,rest,12
486553172000,-0.8763,-0.4597,9.6965,rest,12
486573198000,-0.9505,-0.4334,9.5696,rest,12
486593138000,-0.9266,-0.4501,9.5193,rest,12
486613130000,-0.8332,-0.4405,9.4858,rest,12
486633172000,-0.8811,-0.407,9.5337,rest,12
486653179000,-0.814,-0.3831,9.572,rest,12
486673185000,-0.7901,-0.4118,9.517,rest,12
486693136000,-0.8332,-0.4214,9.6007,rest,12
486713253000,-0.8715,-0.5435,9.7755,rest,12
486733224000,-0.735,-0.6273,9.6822,rest,12
486753185000,-0.7925,-0.565,9.5481,rest,12
486773179000,-0.9529,-0.4908,9.4068,rest,12
486793195000,-0.972,-0.51,9.493,rest,12
